dia,mes,semana_ano,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,woman,avg_vel_woman,man,avg_vel_man,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup truck,avg_vel_pickup truck,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus,0_10_child,0_10_woman,0_10_man,0_10_bicycle,0_10_motorcycle,0_10_car,0_10_pickup,0_10_van,0_10_truck,0_10_bus,10_20_child,10_20_woman,10_20_man,10_20_bicycle,10_20_motorcycle,10_20_car,10_20_pickup,10_20_van,10_20_truck,10_20_bus,20_30_child,20_30_woman,20_30_man,20_30_bicycle,20_30_motorcycle,20_30_car,20_30_pickup,20_30_van,20_30_truck,20_30_bus,30_40_child,30_40_woman,30_40_man,30_40_bicycle,30_40_motorcycle,30_40_car,30_40_pickup,30_40_van,30_40_truck,30_40_bus,40_50_child,40_50_woman,40_50_man,40_50_bicycle,40_50_motorcycle,40_50_car,40_50_pickup,40_50_van,40_50_truck,40_50_bus,50_60_child,50_60_woman,50_60_man,50_60_bicycle,50_60_motorcycle,50_60_car,50_60_pickup,50_60_van,50_60_truck,50_60_bus,60_70_child,60_70_woman,60_70_man,60_70_bicycle,60_70_motorcycle,60_70_car,60_70_pickup,60_70_van,60_70_truck,60_70_bus,70_80_child,70_80_woman,70_80_man,70_80_bicycle,70_80_motorcycle,70_80_car,70_80_pickup,70_80_van,70_80_truck,70_80_bus,80_90_child,80_90_woman,80_90_man,80_90_bicycle,80_90_motorcycle,80_90_car,80_90_pickup,80_90_van,80_90_truck,80_90_bus,90_100_child,90_100_woman,90_100_man,90_100_bicycle,90_100_motorcycle,90_100_car,90_100_pickup,90_100_van,90_100_truck,90_100_bus,100_110_child,100_110_woman,100_110_man,100_110_bicycle,100_110_motorcycle,100_110_car,100_110_pickup,100_110_van,100_110_truck,100_110_bus,110_120_child,110_120_woman,110_120_man,110_120_bicycle,110_120_motorcycle,110_120_car,110_120_pickup,110_120_van,110_120_truck,110_120_bus,120_130_child,120_130_woman,120_130_man,120_130_bicycle,120_130_motorcycle,120_130_car,120_130_pickup,120_130_van,120_130_truck,120_130_bus,130_140_child,130_140_woman,130_140_man,130_140_bicycle,130_140_motorcycle,130_140_car,130_140_pickup,130_140_van,130_140_truck,130_140_bus,140_150_child,140_150_woman,140_150_man,140_150_bicycle,140_150_motorcycle,140_150_car,140_150_pickup,140_150_van,140_150_truck,140_150_bus,150_160_child,150_160_woman,150_160_man,150_160_bicycle,150_160_motorcycle,150_160_car,150_160_pickup,150_160_van,150_160_truck,150_160_bus,160_170_child,160_170_woman,160_170_man,160_170_bicycle,160_170_motorcycle,160_170_car,160_170_pickup,160_170_van,160_170_truck,160_170_bus,170_180_child,170_180_woman,170_180_man,170_180_bicycle,170_180_motorcycle,170_180_car,170_180_pickup,170_180_van,170_180_truck,170_180_bus
31/07/2021,Julio,31,Saturday,7,120,16,1,25,14,10,105,12,44,33,17,46,284,43,247,65,26,65,4,38,7,49,26,55,0,10,78,0,0,0,0,1,1,0,0,2,0,1,0,3,0,0,0,0,1,1,9,9,0,6,1,0,0,0,0,1,18,30,5,7,0,1,0,0,0,0,0,4,7,16,4,1,1,4,0,0,0,0,4,49,4,0,3,19,0,0,0,0,1,78,5,1,2,2,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,17,3,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,8,75,5,0,0,19,8,56,8,44,33,20,52,765,50,640,66,89,59,16,64,20,59,37,56,0,14,47,1,0,0,0,0,0,0,0,5,4,0,0,4,4,1,1,0,0,0,4,12,0,23,5,0,0,2,0,0,1,23,3,19,5,1,0,1,0,0,0,8,6,40,6,0,3,8,0,0,0,0,6,98,20,4,5,13,0,0,0,0,4,191,26,4,7,9,0,0,0,0,1,156,17,2,4,2,0,0,0,0,0,70,5,3,0,2,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,9,100,5,0,0,24,7,76,8,70,34,62,48,1584,52,1300,69,168,64,44,74,72,55,48,51,0,20,62,0,0,2,0,0,0,0,0,4,8,0,4,8,2,0,2,0,0,0,4,14,2,43,4,0,5,4,0,0,2,48,6,16,7,0,7,4,0,0,0,6,22,37,14,2,10,8,0,0,0,2,20,144,31,4,23,22,0,0,0,0,6,408,43,14,9,10,0,0,0,0,2,400,46,12,12,0,0,0,0,0,0,177,19,6,4,0,0,0,0,0,0,57,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,10,60,4,0,0,18,6,42,7,58,31,70,50,1854,51,1582,72,180,65,30,66,62,52,45,55,0,16,34,0,2,0,0,0,2,0,0,2,8,4,0,1,4,0,4,0,0,0,0,18,2,40,2,0,4,0,0,0,0,36,4,21,9,2,2,1,0,0,0,0,21,46,9,0,18,6,0,0,0,0,33,157,32,6,9,32,0,0,0,0,4,377,58,10,11,6,0,0,0,0,4,515,44,8,6,0,0,0,0,0,0,293,12,4,4,0,0,0,0,0,0,109,10,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,11,67,8,3,8,23,6,41,9,61,36,79,52,2071,52,1770,72,173,68,53,63,75,56,42,57,2,21,32,0,0,0,0,1,3,0,1,2,6,2,1,10,2,0,1,0,0,0,1,9,2,33,5,3,2,0,0,0,1,33,10,17,1,1,6,0,0,0,1,16,24,61,9,2,12,7,0,0,0,0,21,169,20,12,16,22,0,0,0,1,14,436,60,13,21,9,0,0,0,0,6,521,51,16,9,4,0,0,0,0,1,330,14,5,4,0,0,0,0,0,0,151,8,0,1,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,12,45,6,0,0,5,7,40,10,8,30,66,54,1895,55,1656,75,163,68,39,69,37,65,34,63,0,4,24,0,0,1,0,0,0,0,0,1,13,2,0,7,1,0,0,0,0,0,3,2,0,21,6,0,0,0,0,0,0,2,9,23,4,2,3,0,0,0,0,2,15,31,10,1,5,2,0,0,0,0,29,145,25,8,5,9,0,0,0,0,9,373,40,8,6,16,0,0,0,0,0,457,41,10,14,7,0,0,0,0,2,336,21,9,1,0,0,0,0,0,1,189,12,1,3,0,0,0,0,0,1,56,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,13,46,4,0,0,10,5,36,7,11,25,64,50,1379,54,1214,76,115,69,34,67,16,58,15,65,0,10,31,2,0,1,0,0,1,0,0,0,4,4,3,11,2,0,0,0,0,0,1,0,3,16,5,1,0,0,0,0,0,3,9,21,4,3,2,0,0,0,0,1,15,22,3,1,0,0,0,0,0,1,17,75,10,6,5,5,0,0,0,0,14,239,27,5,4,5,0,0,0,0,2,319,37,11,3,5,0,0,0,0,1,311,16,5,0,0,0,0,0,0,0,145,9,1,1,0,0,0,0,0,0,42,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,14,53,7,1,5,11,9,41,7,1,5,93,46,1282,53,1148,77,81,67,26,64,27,57,22,66,1,7,34,1,0,0,0,0,2,0,0,4,7,0,4,4,1,1,0,0,0,0,0,0,3,19,2,3,3,0,0,0,0,0,14,23,7,0,2,0,0,0,0,0,36,29,1,1,3,0,0,0,0,0,27,90,11,2,3,6,0,0,0,0,9,192,19,8,5,9,0,0,0,0,0,274,21,5,4,6,0,0,0,0,0,294,15,5,4,1,0,0,0,0,0,145,3,1,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,15,31,6,1,5,14,6,16,6,4,25,97,47,1011,56,911,78,64,76,23,67,13,58,24,63,1,13,14,0,1,2,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0,19,3,1,1,0,0,0,0,0,17,12,1,0,1,0,0,0,0,1,43,18,2,2,2,2,0,0,0,0,27,50,1,3,2,5,0,0,0,0,8,148,11,7,2,14,0,0,0,0,0,231,17,7,2,2,0,0,0,0,0,223,17,0,0,1,0,0,0,0,0,129,8,3,1,0,0,0,0,0,0,52,3,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,16,21,4,0,0,6,5,15,8,4,30,69,48,874,57,823,78,37,69,5,79,9,58,27,55,0,6,11,1,1,0,0,0,0,0,0,0,4,0,2,7,1,0,0,0,0,0,0,0,0,14,2,0,1,4,0,0,0,2,12,18,2,0,1,1,0,0,0,1,25,18,3,0,0,2,0,0,0,0,19,46,3,0,3,6,0,0,0,0,9,118,7,2,1,11,0,0,0,0,1,207,5,2,2,3,0,0,0,0,0,214,7,0,1,0,0,0,0,0,0,115,4,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,17,17,6,0,0,5,9,12,8,2,45,53,47,913,55,839,78,64,70,5,65,5,61,33,54,0,3,8,0,1,0,0,0,0,0,0,2,4,0,2,4,1,0,0,1,0,0,0,0,2,15,2,0,0,6,0,0,0,0,6,13,3,0,0,1,0,0,0,2,19,15,3,0,0,2,0,0,0,0,14,49,5,1,2,7,0,0,0,0,9,128,16,3,3,11,0,0,0,0,0,232,17,1,0,3,0,0,0,0,0,199,8,0,0,2,0,0,0,0,0,104,5,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,18,28,6,3,5,6,7,19,7,3,38,49,49,865,53,811,77,35,72,13,70,6,43,30,47,3,5,16,0,0,1,0,0,0,0,0,1,3,0,1,2,0,0,2,3,0,0,0,1,0,8,2,1,0,6,0,0,0,0,6,12,1,0,1,0,0,0,0,2,18,19,2,0,0,3,0,0,0,0,18,53,2,2,1,9,0,0,0,0,6,135,5,3,1,8,0,0,0,0,0,222,8,2,1,1,0,0,0,0,0,212,11,4,0,0,0,0,0,0,0,105,4,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,19,33,4,0,0,4,5,29,7,16,33,43,48,991,52,930,74,50,71,8,61,3,55,27,52,0,4,24,2,0,1,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,6,0,13,3,0,0,3,0,0,0,3,5,29,2,0,0,1,0,0,0,3,20,14,1,1,1,4,0,0,0,1,16,56,9,0,1,11,0,0,0,1,2,205,6,3,1,8,0,0,0,0,0,284,12,1,0,0,0,0,0,0,0,196,8,2,0,0,0,0,0,0,0,79,5,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,20,94,6,3,5,47,6,44,8,2,35,65,46,898,49,849,70,38,72,4,55,7,49,21,56,3,45,40,0,0,1,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,3,21,1,0,1,1,0,0,0,2,12,25,1,1,1,1,0,1,1,0,25,39,1,0,1,3,0,0,1,0,23,110,2,2,3,11,0,0,0,0,2,195,11,0,0,2,0,0,0,0,0,229,12,1,1,1,0,0,0,0,0,132,5,0,0,1,0,0,0,0,0,62,5,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,21,67,5,0,0,28,7,39,8,3,45,21,52,775,50,753,66,16,69,5,59,1,55,16,56,0,26,35,0,0,2,0,0,0,0,0,1,2,0,0,7,0,0,0,1,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,7,61,4,1,0,3,0,0,1,2,12,112,1,1,1,5,0,0,0,0,0,183,4,3,0,5,0,0,0,0,0,207,2,0,0,2,0,0,0,0,1,104,2,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,22,47,6,1,5,13,5,33,8,2,55,17,47,551,47,529,67,15,60,5,65,2,45,17,59,1,13,28,0,0,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,1,17,1,0,0,0,0,0,1,0,1,19,0,1,1,2,0,0,1,0,8,36,3,0,0,0,0,0,0,2,7,80,3,1,1,7,0,0,0,0,0,129,2,1,0,6,0,0,0,0,0,129,2,1,0,2,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,23,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2021,Julio,31,Saturday,23,2,3,0,0,1,5,1,5,0,0,0,0,74,33,72,67,1,75,0,0,1,25,1,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,5,12,3,0,0,1,5,11,5,0,0,4,43,68,32,65,50,2,55,1,55,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,20,2,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,6,17,7,0,0,2,10,15,10,5,23,3,48,75,23,73,58,2,55,0,0,0,0,4,55,0,1,12,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,2,22,2,0,0,2,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,7,37,11,1,15,8,9,28,11,19,30,5,47,136,32,110,65,17,56,0,0,9,38,15,47,0,6,19,0,0,0,1,0,1,0,1,1,4,2,0,1,0,0,1,0,0,1,3,5,0,5,1,0,1,1,0,0,2,12,2,1,0,0,1,3,0,0,0,0,1,10,3,0,2,4,0,0,0,0,1,21,3,0,2,6,0,0,0,0,1,29,5,0,1,1,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,8,48,4,0,0,17,6,31,7,44,28,7,48,236,42,207,64,21,55,2,55,6,35,14,46,0,16,25,0,0,0,0,0,0,0,0,1,5,6,0,3,1,0,1,0,0,0,1,19,0,7,2,0,3,1,0,0,0,17,2,3,2,0,1,4,0,0,0,2,2,21,4,1,0,3,0,0,0,0,2,35,3,0,0,5,0,0,0,0,1,61,3,1,0,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,23,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,9,72,5,0,0,14,6,58,8,39,26,16,50,331,46,299,68,23,59,2,50,7,52,14,55,0,13,43,0,0,1,1,0,0,0,0,1,13,10,0,1,0,0,0,0,0,0,2,17,1,8,0,1,1,0,0,0,0,12,1,4,1,0,0,0,0,0,0,0,7,13,3,0,2,3,0,0,0,0,4,47,7,0,2,8,0,0,0,0,2,92,6,0,1,3,0,0,0,0,1,72,2,1,1,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,10,35,5,0,0,7,6,28,10,38,27,25,45,462,47,419,70,33,65,4,50,6,50,11,55,0,6,18,0,0,0,0,0,0,0,0,1,7,3,0,0,1,0,1,0,0,0,2,25,2,9,2,1,0,0,0,0,1,10,6,11,0,0,0,0,0,0,0,0,8,16,1,1,2,2,0,0,0,0,8,53,8,1,1,7,0,0,0,0,1,104,5,0,1,2,0,0,0,0,0,119,9,1,1,0,0,0,0,0,0,73,6,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,11,20,6,1,5,5,7,14,5,28,33,33,58,503,46,471,69,24,62,2,35,6,65,11,56,1,4,14,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,8,3,10,1,1,0,1,0,0,0,16,1,8,1,0,1,0,0,0,0,3,4,42,3,1,1,0,0,0,0,0,9,55,4,0,1,6,0,0,0,0,8,117,6,0,1,4,0,0,0,0,4,118,8,0,0,0,0,0,0,0,1,68,1,0,0,0,0,0,0,0,1,36,0,0,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,12,36,4,0,0,8,5,28,8,22,26,47,48,596,53,546,75,37,64,6,60,7,65,13,56,0,8,22,0,0,1,0,0,0,0,0,0,3,4,3,0,1,0,0,0,0,0,3,13,1,12,3,1,0,0,0,0,0,4,5,5,1,0,0,0,0,0,0,1,15,14,3,1,0,3,0,0,0,0,16,49,5,0,3,7,0,0,0,0,6,100,5,1,2,2,0,0,0,0,1,157,10,3,1,1,0,0,0,0,0,124,8,0,1,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,13,15,4,0,0,6,5,9,6,8,31,55,50,725,53,685,79,25,72,11,65,4,50,13,58,0,6,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,0,0,0,0,5,9,15,2,0,1,1,0,0,0,0,14,15,0,0,0,1,0,0,0,0,22,35,2,4,0,4,0,0,0,0,8,106,6,0,1,7,0,0,0,0,1,174,9,4,1,0,0,0,0,0,0,171,2,2,0,0,0,0,0,0,0,104,3,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,14,9,3,0,0,5,5,4,5,9,34,107,51,814,58,785,79,23,72,1,75,5,67,14,64,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,17,1,0,0,0,0,0,0,3,12,15,0,0,0,0,0,0,0,1,34,11,1,0,0,3,0,0,0,1,40,43,1,0,1,1,0,0,0,0,10,111,7,0,2,5,0,0,0,0,7,201,6,1,2,5,0,0,0,0,0,205,6,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,15,24,5,3,5,15,5,6,5,1,15,97,47,660,51,629,73,23,65,3,68,5,49,12,58,3,15,6,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,15,2,0,2,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,42,14,2,0,1,2,0,0,0,0,28,57,6,1,0,6,0,0,0,0,8,129,4,0,1,2,0,0,0,0,1,187,4,2,0,2,0,0,0,0,0,142,3,0,1,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,Agosto,31,Sunday,16,22,4,0,0,8,5,14,6,2,45,73,46,680,49,644,74,28,66,1,25,7,78,17,57,0,8,13,0,1,1,0,0,0,0,0,0,1,0,2,5,1,0,0,1,0,0,0,0,1,10,2,1,0,1,0,0,0,1,14,15,1,0,0,2,0,0,0,0,27,9,1,0,0,0,0,0,0,1,22,43,4,0,1,2,0,0,0,0,6,135,4,0,2,7,0,0,0,0,0,194,8,0,1,4,0,0,0,0,0,158,4,0,1,0,0,0,0,0,0,48,2,0,1,0,0,0,0,0,0,22,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
